COD_ID_PRODUTO,DES_PRODUTO,total_desconto
41954,SHAMPOO PANTENE PRE HIDROCAUTER 400ML,4.15
106134,SABONETE PREMISSE 450ML RF ALCACUZ/MANGA,4.15
96443,LENCO UMED JOHNSONS C/44 LIMPEZA SUAVIDADE,4.14
106135,SABONETE PREMISSE 450ML RF MOR/HIBISCO,4.14
41944,ABSORV S LIVRE C/16 NOT C/ABAS LV+ PG-,4.14
100196,BATATA PALHA ELMA CHIPS TRADICIONAL EMBALAGEM ECONOMICA 425G,4.14
104236,CARNE SUINA FRIMESA KG MATAMB CONG,4.11
99016,DOCE NBONN GELEIA DE FRUTA 200G,4.10
99489,SUPER COND HEAD SHOULDERS 170ML CACHOS HIDRAT,4.09
91218,TEMPERO KARPINSKI 18G OREGANO,4.08
93464,PROTETOR DIARIO ALWAYS L80 P60 C/PERF,4.07
7665,TORNEIRA PIA QUTIL 1 2 15CM 20MM,4.06
104133,CHINELO HAVAIANAS ELETRIC TOP PINK N? 35/36,4.06
104429,AMENDOIM CROCANTE YOKI LEVEMENTE SALGADO 500G,4.05
19893,ABSORV ALWAYS C/8 PINK C/ABAS,4.05
80343,CEREAL NESTLE 180G MUCILON SC ZR QUIN/BANANA/MAC,4.05
36687,*BISC ORQUIDEA 400G AGUA E SAL,4.04
12260,CHINELO HAVAIANAS. TOP PRETO 35/36,4.03
100796,MOSTARDA ODERICH 3KG,4.03
8169,PIZZA SADIA 460G FGO/C/REQ/MUSSA,4.03
95790,CREME DENTAL COLGATE 70G COM 6 UNIDADES TRIPLA AC?O XTRA WHITE,4.02
99556,PUDIM BREAD KING LEITE CONDENSADO 550G,4.02
102050,TOALHA DE ROSTO LUFAMAR ROSA BLUSH 340G/M? 45X75,4.02
16586,PETIT SUISSE ELEGE MORANGO BOB ESPONJA 320G,4.02
103702,STROOPWAFELS PANINE COM RECHEIO DE CARAMELO 200G,4.00
77822,APARELHO DEP GILLETTE C/3 VENUS TROPI,4.00
59729,VINHO RELAX 750ML FRISANTE ROSE SUAVE,4.00
104121,CHINELO HAVAIANAS GOLD TOP ROSE 39/40,4.00
104851,DETERGENTE CONCENTRADO SANOL PRO PARA GRILL 1L,4.00
77693,BATERIA FOXLUX 9V ALC,4.00
102052,TOALHA DE ROSTO LUFAMAR CREME 340G/M? 45X75,4.00
101187,CHINELO HAVAIANAS TOP ROSA BALLET 33/34,4.00
106544,EMPANADO FGO SEARA 110G LEVISSIMO RECH CONG,4.00
5808,CHA PRENDA DE MAC? COM 10 SACHES 18G,4.00
52462,*PENEIRA YANGZI INOX 10CM YAP10,4.00
99305,CEREAL ALCA FOODS 730G MATINAL CORN SUGAR,4.00
80171,NECTAR DAFRUTA 1L. MANGA,4.00
101664,CEBOLA SEARA NATURE PICADA E CONGELADA 300G,4.00
105489,BEBIDA VEGETAL NUTS 1L ORIG S/LACT AMENDOA,4.00
49764,CHINELO HAVAIANAS TOP MARINHO *37/38,4.00
103711,CARVAO CHAMA CAMPEIRA 8KG PREM ACACIA NEGRA,4.00
5853,CHA PRENDA DE ERVA-DOCE COM 10 SACHES 18G,4.00
16472,REQUEIJAO NESTLE 200G CREM TRAD,3.99
88824,AGUA MICELAR LOREAL 200ML BIFASICA,3.98
98414,CREME PENT PANTENE 600G HID,3.98
79092,MOP LIMPA VIDRO NOVICA SPRAY,3.98
68082,ENXAG BUCAL COLGATE 250ML L4 P3 FRESH MINT,3.98
100198,SALG DORITOS 140G QJO NACHO,3.97
83105,QUEIJO FRIOLACK KG COALHO PALITO,3.97
51683,ARROZ BLUE VILLE 125G C/8 BCO SAQ,3.96
103753,KIT CREME DENTAL SENSODYNE BRANQUEADOR EXTRA FRESH LEVE 3 PAGUE 2 DE 90G,3.96
93655,MASSA RENATA 300G INSTANT ESPAGUETE,3.96
70967,REFRIG FANTA 350ML GUARANA,3.96
43,ABACAXI CAIANO UN,3.96
98035,ROUPA INTIMA PLENITUD PROTECT PLUS C/16 P M,3.94
76596,MANTEIGA PRESIDENT 200G TABLET C/SAL,3.94
74922,MAIONESE ODERICH 170G LIMAO,3.93
98774,MOLHO PARA SALADA LIZA QUEIJOS 234ML,3.93
7328,BISC GERMANI 400G CRACKER CREAM,3.92
98978,LAMPADA TASCHIBRA LED 3000K TKL 100/17W,3.91
97009,CHA LEAO 20G C/10 FUNCIONAL REANIM,3.90
89260,SABONETE LIQ SENSUS 440ML ERVA DOC,3.90
50904,CANECA OXFORD 330ML TULIPA *AZUL 0824,3.90
74494,SHAMPOO SANOL 500ML FILHOTE,3.89
102654,"RECHEIO NESTLE MOCA DE BRIGADEIRO PARA CONFEITARIA 1,01KG",3.89
74496,SHAMPOO SANOL 500ML VET GATO,3.89
105814,CREME PENT SEDA 700ML BOOM DEF INT,3.87
6130,SHAMPOO CLEAR 200ML ICE COOL MINT,3.87
79107,MANTEIGA QUALICOCO 200G C/SAL,3.87
89403,NECTAR IZZY DE MANGA 1L,3.86
98289,TEMPERO KARPINSKI 33G TOMATE FLOCOS,3.84
96449,PROTETOR DIARIO CAREFREE C/80 S/ABA TODODIA LV+PG-,3.82
3183,VINHO GRANJA UNIAO 750ML BRA RIESLI BCO,3.82
92950,CREME PENTEAR SEDA 700ML BABOSA OLEOS,3.81
98998,SABONETE LIQUIDO PROTEX BABY PROTEC?O DELICADA 400ML,3.80
96404,SABONETE JOHNSON 380ML EMB ECON BABY CABECA PES,3.80
104727,SOBRECOXAS DE FRANGO MACEDO IQF CONGELADO 1KG,3.80
99650,FRALDA DESCARTAVEL INFANTIL PAMPERS CONFORT SEC XXG PACOTE 16 UNIDADES,3.80
97159,CALZONE TRIVIALY 400G CALABRESA,3.80
84335,KIT SHAMP 400ML+COND 200ML.TRESEMME HIDRATACAO PRO,3.80
100248,CONDICIONADOR OX LISO DURADOURO 400ML,3.80
99195,SABONETE LIQUIDO PROTEX LIMPEZA PROFUNDA 900ML,3.80
99653,SHAMPOO HEAD & SHOULDERS CRESCIMENTO FRASCO 2 UNIDADES 200ML CADA,3.80
80611,CREME HID MONANGE 400ML EMB ECON FRUT VERM,3.78
91648,LIMPADOR CIF 500ML MULTIUSO SENSITIVE,3.78
87668,"VINHO GIROLA 4,5LTTO SUAV BORDO",3.76
10977,ANTISSEPTICO LISTERINE 250ML COOL M,3.76
88034,MASSA TIA NORA 400G AGNOLINE CONG FRANGO,3.75
1676,MAIONESE ODERICH 170G TARTARO,3.73
92151,LING CARNE TEBALDI KG SUINA DEF,3.73
104037,KIT SHAMPOO PALMOLIVE DETOX ENERGIZANTE COM EXTRATOS CITRICOS PRECO ESPECIAL COM 3 UNIDADES DE 350ML,3.72
104526,VARAL PARA ROUPAS INTIMAS FACILITE.UD COM 16 GRAMPOS DOBRAVEL 1 UNIDADE,3.72
15432,FONDUE STA CLARA 400G TRADICIONAL,3.72
93633,MASSA GALO 500G SEMOLA ESPAGUETE INTEGRAL,3.68
5444,SOPA MAGGI 63G CRESC CARNE C/CONCH,3.67
10624,ABSORV S LIVRE C/8 NOITE/DIA C/ABAS,3.65
4900,LEITE COND MOCA 395G LATA,3.64
94732,SALEIRO MESA PLASVALE BRANCO REF381,3.62
106391,SHAMPOO ABOVE 325ML MEN HID ANTICASPA 4X1,3.60
64623,PRESERVATIVO PRUDENCE C/3 NEON,3.60
68262,"LAVA ROUPA TOQUE DOWNY ARIEL 1,2L",3.60
70748,LIMPADOR UAU 500ML CLORO ATIVO LIMPEZA PESADA,3.60
71320,DESODORANTE SUAVE AERO MASC INVISIBLE 88G,3.60
98152,SHAMPOO PANTENE BAMBU NUTRE & CRESCE 400ML,3.60
92161,SNACK VITAO 40G INT ERVAS FINAS,3.60
88957,CHOC TRENTO 512G DARK,3.60
102108,DESODORANTE ABOVE AEROSSOL MASCULINO 48H COUNTRY 150ML,3.60
2041,CONDICIONADOR NIELY GOLD QUERATINA-V + EXTRATO DE BAMBU 175ML,3.60
105180,INCENSO ATRIA AROMA LINHA PREMIUM DE SANDALO COM 8 VARETAS,3.60
10342,VINHO STA CAR 750ML RESERV SAUV BLAN,3.60
88908,PAPEL HIG QUALITE 30M C/40 ECONOMIC,3.60
71176,CEBOLA 2KG PCT,3.60
77994,"VINHO SAN MARTIN 1,4L TTO SECO",3.60
98983,AMARANTO APTI EM GR?OS 150G,3.60
105573,"LAVA ROUPA OLA 1,75L DELIC ORIG",3.58
96507,FARINHA TRIGO ROSEFLOR 1KG PREM,3.58
86990,KIT PENTE ESC MARCO BONI ESTAMPA ANIMAL,3.58
89770,LAVA ROUPA OMO 900ML ROUP FINAS DEL COCO,3.57
106251,SABONETE PREMISSE 1L DEOLINE ERVA DOC,3.57
101649,POTE PICOLE TRIVIALY TUTTI 500G COM 10 UNIDADES,3.57
100247,CONDICIONADOR OX RECONSTRUC?O PROFUNDA 400ML,3.57
106039,MASCARA DOVE 500G RITUAL REPAR 1MIN NUT INT,3.57
95277,COND PALMOLIVE 350ML NATURALS DETOX,3.57
76126,LAVA ROUPA OLA 1000ML ROUP ESCURAS,3.56
101031,*MARGARINA PRIMOR 3KG 75% LIPIDIOS BD,3.54
100356,GEL MODELADOR HEDERA STYLE HAIR BRILHO MOLHADO 150G,3.53
54260,MARCADOR TEXTO BIC AMARELO 904196,3.52
2761,"AGUA TONICA SARANDI 1,5L ZR",3.52
100052,BOMBOM NUTS BITES 60G CAST/PAST AM/ CARAMELO,3.51
100051,"BOMBOM NUTS BITES CASTANHAS,AMENDOIM,NIBS DE CACAU E CANELA 60G",3.51
72096,ACUCAR CARAVELAS C/400UN CRISTAL SACHE,3.51
98282,TEMPERO KARPINSKI 55G COMINHO MOIDO,3.50
89169,REFRIG PEPSI 200ML PET,3.50
100608,FRANGO CARRER KG RESF S/MIUDOS,3.49
25345,PASSA ROUPA PASSE BEM 500ML AP,3.46
4626,DESODOR PRIMARE 35G RF BASTAO SANIT FLORAL,3.46
74923,MAIONESE ODERICH 170G TOMATE SECA,3.45
31402,IOGURTE TIROL 830G GARRAFA MORANGO,3.44
97781,AVE CARRER KG COMEMORATIVA TEMPERADA CONGELADA,3.44
98739,VINAGRE GALO BARCELOS 3L TINTO,3.42
1651,FIGO ODERICH 450G,3.41
106320,APRESUNTADO AURORA KG,3.40
59609,"VINHO LANCEIRO NEGRO 1,45L BRANCO SECO",3.40
97338,ALCOOL GEL 70? INPM ORIGINAL REXONA FRASCO PUMP 500ML,3.40
75324,GELEIA RITTER 400G ABACAXI,3.40
95235,PIZZA TAMAJU 350G MUSSARELA,3.40
96225,SALG ELMA CHIPS 230G FANDANGOS PRES,3.40
4121,NECTAR DEL VALLE 450ML FRUT *CITRUS,3.38
101725,COQUETEL COROTE DE MORANGO PET 500ML,3.38
93527,ESC DENT ORAL-B COLOR COLLECT C/4UN,3.36
381,MARACUJA AZEDO KG,3.36
1652,CORRETIVO BIC LIQ ECOLUTIONS 930761,3.34
101514,DESENTUPIDOR PRIMAVERA COM CABO,3.34
93212,AVEIA NESTLE 340G FLOCOS,3.31
15278,QUEIJO POLENGUINHO 68G LIGHT,3.30
5639,ARROZ BLUE VILLE 1KG PARBO T1,3.27
92467,BISC COROA 110G TRICKS,3.27
1318,GEL FIXADOR TRA LA LA 250G,3.25
103243,WHISKY PASSPORT 670ML HONEY,3.24
43725,ABSORV ALWAYS C/16 ACTIVE NOT LV16 PG14,3.24
105904,BISC GERMANI 345G MARIA CHOC,3.24
32531,CHA LEAO 10G C/10 FUZE CIDREIRA,3.24
71381,ENXAG BUCAL COLGATE 500ML TOT 12 CLEAN MINT,3.24
102576,MAIONESE SALADA 1KG SACHE,3.20
17650,CREME DENT ORAL-B 70G WHIT FRES 3D,3.20
2795,AGUA MIN FLORESTA 500ML C/GAS,3.20
99043,LIMPA E HIDRATA COUROS RODABRILL 200G,3.20
65119,ANTI EMBACANTE RODABRILL 100ML,3.18
88196,ESPONJA SLOW BANHO C/3,3.15
43633,PATE SEARA 100G PRESUNTO,3.15
85854,BALA FREEGELLS 584G EXTRA FORTE,3.12
106265,KIT HIG WESTERN C/3 P/COLETAR FEZES,3.12
85466,TEMPERO KARPINSKI 70G C/MOEDOR CUL AMERIC BARBECUE,3.12
86979,LIXA UNHA MARCO BONI C/6,3.11
101991,PACOCA DACOLONIA TRADICIONAL COM 54 UNIDADES 756G,3.10
92689,COXINHA MALLET 400G CONG,3.08
87003,ESC CABELO MARCO BONI ALMOF OVAL MED ANIMAL PRIN,3.08
87002,ESC CABELO BONITTA TOP COLOR,3.08
42715,*COLA BASTAO PRITT HENKEL 20G,3.08
87007,ESC CABELO BONITTA TOP COLOR OVAL,3.08
99488,SUPER COND HEAD SHOULDERS 170ML. CRESCIMENTO,3.07
32508,CHA LEAO 10G C/10 FUZE HORTELA,3.06
2590,PACOCA DACOLONIA 170G ROLHA LIGHT,3.05
92791,BOLO DI PADUA 400G REDONDO CHOCOLATE,3.04
92793,BOLO DI PADUA 400G REDONDO FORMIGUEIRO,3.04
1114,SALAMINHO STA CLARA KG VACUO ITAL,3.03
98166,PROTETOR DIARIO ALWAYS COM 80 UNIDADES SEM PERFUME LEVE MAIS E PAGUE MENOS,3.01
101657,CAFE LOR 90G SOLUVEL LIOFILIZADO CLASS,3.01
106368,EXTRATO TOMATE ELEFANTE 345G EMB ECON,3.00
5740,CHA PRENDA 12G C/10 BOLDO,3.00
106415,PRESERVATIVO PRUDENCE C/8 EFEIT RETARD LV8 PG6,3.00
5904,CHA VERDE PRENDA COM HORTEL? E CANELA COM 10 SACHES 17G,3.00
86986,PENTE CABELO MARCO BONI LISO,3.00
101591,PRESUNTO LEBON COZIDO SEM CAPA DE GORDURA FATIADO 180G,3.00
82602,ICE KOVAK DE FRUTAS VERMELHAS 275ML,3.00
105325,CERVEJA STELLA ARTOIS PREMIUM PURO MALTE 473ML,3.00
98876,CARNE BOV BEST 800G MOIDA PATIN CONG,3.00
5550,LIMPADOR HARPIC 500ML CLORO FORTE,3.00
101509,ESCOVA DENTAL JADEPRO LUCCAS NETO COM 2 UNIDADE,3.00
105059,MORTADELA FGO EXCELSIOR KG,3.00
78506,ABSORV ALWAYS C/8 NOITE SECA,3.00
101993,"COBERTURA HARALD CONFEITEIRO EM BARRA CHOCOLATE AO LEITE 1,010KG",3.00
105511,ODORIZADOR GLADE 12ML C/3 RF SUAV FRUT/LIVR L3P2,3.00
18024,FARINHA TRIGO ROSEFLOR 1KG TIPO 1,3.00
101976,SORVETE SORVTCHE DE FLOCOS MUITO MAIS CREMOSO 2L,3.00
8673,VINHO CASILLERO 750ML CARMENERE,2.99
84482,COOKIES VITAO 80G S/GLUTEN CASTANHA,2.99
106249,SABONETE PREMISSE 1L ACAI/CAMOMILA,2.98
105065,"KIT PARA GATOS GREAT PETS COM 3 PECAS BANDEJA, COMEDOURO E PA HIGIENICA AZUL",2.98
94182,ESC DENT ORAL-B 2UN KIDS MICKEY,2.97
89834,VINHO SANTA EMA 750ML RESERVA CHARDONNAY,2.96
68138,BISC GERMANI 400G MARIA CHOCOLATE,2.94
72070,DESENTUPIDOR FORCA AZUL 1L,2.90
79108,MANTEIGA QUALICOCO 200G S/SAL,2.89
92741,"REFRIG SPRITE 1,5L LEMON FRESH PET",2.89
90952,TEMPERO KITANO 300G EM PASTA COMPL C/PIMENTA,2.88
63554,EXTRATO TOMATE BONARE 340G SACH,2.88
95336,LAVA ROUPA OMO 900ML LIQ ROUP FINA DELIC BEBE,2.88
103233,AMORA POLPA NORTE FRUTA CONGELADA 400G,2.85
104402,SABONETE REXONA 500ML ANTIBACT P/ MAOS LIMP PROF,2.85
100077,SHAMPOO TRESEMME 400ML BLINDAGEM ANTIFRIZZ,2.85
72219,LEITE PO PIRACANJUBA 400G INSTANT DESNATADO,2.85
97570,INSET JIMO 300ML AERO ANTITRACA,2.85
1622,VINHO GATO NEGRO 750ML SAUVIGNON BLANC,2.82
93509,KIT SHAMPOO 400ML + CONDICIONADOR 175ML PANTENE PRO-V MICELAR PURIFICA E HIDRATA PRECO ESPECIAL,2.80
95605,MINGAU CREMOGEMA MAIZENA 180G CHOC,2.80
91695,VINHO SANTA EMA 750ML CHILENO MOSCATO ISLA DE MAIPO RESERVA SELEC TERROIR BRANCO,2.80
204,LARANJA CEU KG,2.80
1673,MAIONESE ODERICH 170G ERVAS FINAS,2.80
91953,CHOC DIVINE 500G ZERO 50%,2.80
93636,BISC TODESHINI 360G CREAM CRAC MANT,2.80
103771,SABONETE PROTEX 150G C/4 LV+PG- LIMP PROF,2.80
94461,PORTA TALHER PLASNEW SEM TAMPA REF:385,2.80
97366,KIT SHAMP 350ML+COND 175ML PANTENE REST,2.80
97548,COND TRESEMME 400ML GRAT100ML TAM ECON DETOX CAP,2.78
96696,SALAMINHO SCHENDER KG,2.78
54601,FILE COSTA SUL PESCADA CONG 800G NAC,2.77
106161,SABONETE PREMISSE 450ML RF ACAI/CAMOMILA,2.76
2517,CREME PENT PALMOLIVE 150ML. NAT CERAM FORCE,2.75
5885,CHA MISTO PRENDA DDE MARACUJA COM 10 SACHES 14G,2.75
1796,CERA CASTELO 180G PASTA VERMELHA,2.75
1795,CERA CASTELO 180G PASTA AMARELA,2.75
106024,COND SEDA 425ML JOIAS NATUREZA REST INT TAM ECON,2.72
86975,BORRACHA CIS BICOLOR,2.72
94731,PALITEIRO PLASVALE BRANCO REF 382,2.72
8526,PEITO FRANGO EXCELSIOR DEF 180G,2.71
1759,ALCOOL GEL ILHA 480G,2.70
98612,SHAMPOO TRA LA LA 480ML KIDS 2EM1 MENINAS,2.70
61095,AMPOLA PANTENE 15ML RESTAURACAO,2.70
5855,CHA PRENDA DE FRUTAS VERMELHAS COM 10 SACHES 20G,2.70
64622,ABSORV ALWAYS C/32 NOT SUAVE C/ABAS LV+ POR -,2.70
97191,COND NEUTROX 300ML XTREME,2.70
99185,RAC?O SUPRA PARA GATO JAZZ MIX 1KG,2.70
102389,NOZES SNACK CLUB SEM CASCA MARIPOSA 100G,2.68
30620,LEITE L VIDA PIRACANJUBA 1L ZERO LACT SEMIDESNAT,2.66
101741,FEIJAO CALDAO 500G BCO,2.66
1518,CEVADINHA CORSETTI 500G,2.66
96547,REFRIGERANTE GUARANA FRUKI GARRAFA 200ML,2.66
91148,PIZZA TIA INES DE BRIGADEIRO COM CHOCOLATE BRANCO 500G,2.65
103111,SNACK PIRAQUE DE BATATA CEBOLA E SALSA 60G,2.64
7370,SHAMPOO HEAD SHOULDERS 200ML ANTI-COCEIRA,2.64
81636,CHOC LACTA 90G LAKA OREO,2.61
48199,QUEIJO STA CLARA KG GORGONZOLA CUNHA,2.61
99196,PAPEL HIGIENICO NEVE FOLHA DUPLA TOQUE DA SEDA 30M LEVE 12 PAGUE 11 UNIDADES,2.60
93634,BISC TODESCHINI 360G MARIA,2.60
12015,WHISKY CHIVAS REGAL 1L 12 ANOS,2.60
8559,PAO SEVEN BOYS 500G MANTEIGA,2.60
93286,P?O SABOR FRANCE MINI 6 CEREAIS PRE ASSADO CONGELADO 410G,2.60
105047,POTE PLASNEW TRIANGLE COM TAMPA ROSA NUDE 6L N?3 1 UNIDADE,2.59
89539,CREME TRAT NOVEX 1KG REPOSIT MASSA,2.58
2621,BALA DA COLONIA BANANA 160G,2.57
89369,FARINHA MILHO FRITZ FRIDA 1KG TP1 GROSSA,2.56
103998,SHAMPOO HEAD E SHOULDERS MEN ANTICASPA 400ML,2.56
101079,SABONETE LIQUIDO GRANADO BEBE GLICERINA LAVANDA REFIL 250ML,2.56
95234,PIZZA TAMAJU 350G CALABRESA,2.55
102096,CREME DENT COLGATE 180G C/3 MAX PROT ANT LV+PG-,2.55
85322,GRANULADO DORI 1KG CONF COLORIDO,2.55
1281,CREME ASSAD TRA LA LA 45G BABY HID,2.55
36664,MASSA MOSMANN 300G INT NINHO C/QUINOA,2.54
93536,APARELHO DEP GILLETTE C/1 VENUS SENS,2.53
93515,MASCARA PANTENE 600ML RESTAURACAO,2.52
11316,*TALCO JOHNSONS 200G *NORMAL,2.52
96110,COND SEDA 425ML RECAR NAT HIDRA,2.50
1108,SALAME SEARA KG ITALIANO,2.49
104768,DESINFETANTE PARA SUPERFICIES LYSOFORM ORIGINAL PARA PETS EM SPRAY 360ML,2.48
105263,VINHO DOLCE VITA FRISANTE MOSCATEL ROSE SUAVE 750ML,2.47
2867,SUCO PETRYCO 1L FRUTAS CITRICAS,2.46
102110,DES ABOVE 150ML ELEMENTS AERO MASC VULCAN,2.46
102403,GERGELIN SESAMO REAL NATURAL BRANCO 1KG,2.46
34284,GOMA MASCAR MENTOS 56G PURE FRESH WINT,2.46
105445,GELATINA APTI DE UVA 20G,2.44
103235,"POLPA DE FRUTA PALPA NORTE DE MARACUJA CONGELADA 1,02KG",2.43
36588,FILE COXA SOBRECOXA LAR IQF 1KG,2.42
93635,BISC TODESHINI 360G AGUA SAL,2.40
71362,HASTE DUCHA ZAGONEL 40CM,2.40
104334,IOGURTE NESTLE 100G CHAMBINHO RECH MOR,2.40
99745,IOGURTE BATAVO CAMADAS COM CALDA DE FRUTAS VERMELHAS 100G,2.40
7730,"BORRACHA QUTIL VEDACAO 4,5L PAN PANEX",2.40
106252,SABONETE PREMISSE 1L DEOLINE PESSEGO/DAMASCO,2.40
106137,SABONETE PREMISSE 450ML GTS 100ML MOR/HIBISCO,2.40
9932,WAFER BAUDUCCO 140G TRIPLO DE CHOCO,2.40
94131,JG CAMA PANOSUL 3PC MALHA CASAL ESTAP SORT,2.40
71042,MAIONESE HEMMER 290G ALHO,2.40
87637,VINHO GIROLA 750ML TTO SECO BORDO MESA,2.40
103420,AGUA TONICA SCHWEPPES 350ML S/ACUC,2.40
93321,AGUA MIN CRYSTAL 5L NAT S/GAS,2.40
75527,PULVERIZADOR SANREMO 350ML,2.40
92171,DESINFETANTE LYSOFORM 360ML AERO LAVANDA,2.38
73787,"MORANGO ARCO 1,01KG CONG",2.37
105466,AZEITONA LA VIOLETERA 80G VERD S/CAROC CONSERV,2.37
49060,IOGURTE TIROL 830G ZERO ACUCAR COCO,2.36
89820,VINHO APALTAGUA 750ML GRAN VERANO CARMENERE,2.36
102675,AVE NOBRE KG CAPPONE CONG,2.35
10181,AZEITE OLIVA PAGANINI 250ML EXT VIRG,2.34
106019,DETERG SANIT PATO C/4 PAST ADESIV FRUT EST GTS 1,2.34
64673,ABSORV ALWAYS C/32 ACTIVE DIA C/ABA LV+ POR -,2.34
36571,SUCO SUVALAN 200ML S/ACUC UVA,2.34
62334,MORTADELA PERDIGAO 200G OUR ATM FAT,2.34
85463,TEMPERO KARPINSKI 60G C/MOEDOR CUL ESP PAELLA,2.34
11374,SHAMPOO JOHNSONS BABY 200ML *NORMAL,2.33
10521,ABSORV CAREFREE C/40 EMB ECON PROT S/ABAS,2.33
13662,REFRIG FANTA 600ML PET LARANJA,2.33
84494,MAIONESE HEMMER 290G LIMAO,2.31
82835,CLORIFICO KITANO 20G PO,2.30
96831,BEBIDA VEGETAL NUTS 1L BASE COCO ZR,2.30
84016,LIMPADOR VEJA 1L LIMP PESADA CLORO ATIVO 20%DESC,2.30
88907,PAPEL HIGIENICO QUALITE 30M C/32 UNID,2.29
100516,SACOLA PLASTICA EXTRUSA-PACK COM 100 UNIDADES TAMANHO M,2.29
86945,CORRETIVO CIS BASE AGUA,2.28
3815,*VODKA WALESA PET 966ML,2.28
98994,CERA RODABRILL RAPIDA LIQUIDA 500ML,2.28
93681,COND MONANGE 325G RESTAURA QGOSTO,2.26
105221,MAIONESE HEMMER TRADICIONAL 1KG,2.25
95211,VINHO CLOS NOBLES 750ML ASSEMBLAGE BRANCO,2.25
92685,RISOLES MALLET 400G FRANGO CONG,2.25
28427,LAMP TASCHIBRA 3U 15W 6400K,2.25
22850,*LIMPA VIDRO CIF 500ML GAT,2.25
104952,GEL DENTAL COLGATE NATURAL EXTRACTS DE CARV?O ATIVADO E MENTA PRECO ESPECIAL 180G,2.25
104731,CARNE SUINA BARRIGA TEMPERADA SEM OSSO RESFRIADO SEARA KG,2.24
103276,ELIMINADOR DE ODORES PROC?O FLORAL 2 LITROS,2.22
99053,BUCHA VEGETAL BONITTA PARA BANHO,2.22
31401,IOGURTE TIROL 160G NAT DESNAT TRAD,2.22
92801,PAO DI PADUA 230G HOTEL,2.21
103099,AMENDOIM DACOLONIA TORRADO E SALGADO 320G,2.20
75185,MOELA LAR 1KG,2.20
103422,PAPEL HIGIENICO CAMERATTA DE FOLHA DUPLA COM 24 UNIDADES DE 30 METROS,2.20
93637,BISC TODESHINI 360G CREAM CRACKER,2.20
95499,FRALDA HUGGIES JUMBINHO TRIPLA PROT XXG C/ 12UNID,2.18
31769,REQUEIJAO TIROL 400G CREM CHEDDAR,2.17
103681,MOLHO TOMATE PALADORI 340G TRAD,2.17
89439,CONDICIONADOR NIELY GOLD AGUA COCO 175ML,2.16
72653,ACHOC 3 CORACOES 700G SACHE,2.16
51142,FILE MIGNON SUINO SEARA CONGELADO SEM OSSO KG,2.15
11022,ESC DENT JOHNSON CONF CLEAN MACIA MEDIA,2.14
69320,BISC MAE TERRA 120G MINI COOKIES INT CAC CAST,2.14
24170,SHAMPOO PANTENE 200ML BRILHO EXTREME,2.14
66113,PAO SUPERPAN KG GAGETA,2.11
73971,DESODOR REXONA 150ML AERO MASC IMPACTO,2.10
82770,FARINHA MANDIOCA YOKI 5KG CRUA,2.10
92456,CEREAL ALCA FOODS 500G FAMILIA SUGAR CONDENSAD,2.10
93098,APARELHO BARB BOZZANO C/1 MATRIX3 TITANIUM,2.10
94999,VINHO JP SETUBAL PORTUGUES AZEIT?O BACALHOA BRANCO 750ML,2.10
94951,WAFER ISABELA 100G CHOCOLATE SUICO,2.10
83582,BEBIDA ENERGETICA TNT 473ML,2.10
103514,"PAPEL ALUMINIO FIAT LUX EM ROLO 30CM X 7,5METROS",2.10
99654,APARELHO DEP GILLETTE C/2 VENUS SIMPLY3 SENSIT,2.10
84480,COOKIES VITAO 80G ZERO BANANA CHOC,2.10
100312,LUVA BRILHUS VERSATIL TAMANHO G,2.10
89320,PAO MEL KLAIN 500G NATURAL,2.09
99045,SABONETE LIQUIDO PROTEX BABY PROTEC?O DELICADA 380ML,2.09
86980,KIT CORTADOR P/UNHA MARCO BONI,2.08
33816,RAPADURINHA DACOLONIA 160G FOND CHO,2.08
2579,BANANA DACOLONIA 180G ZR ACUC,2.07
97737,CREME DENT SENSODYNE 100G SENS&GENG,2.07
95272,SABONETE LIQ PALMOLIVE 500ML RF CAMELIA,2.07
105625,ANEIS CEBOLA EXCELSIOR 450G EMP CROC,2.06
86976,BORRACHA CIS BRANCA,2.04
6145,TEMPERO SAZON 60G VERMELHO,2.04
98534,CARNE SUINA LETAVO KG COST DEF FRAC,2.03
91242,BEBIDA LACTEA PIA 900G 0% GORDURAS MORANGO,2.03
43883,ROSEIRA MINI P13 ESPECIAL,2.03
92266,CAFE CABOCLO 500G EXTRA FORTE,2.02
87590,TOMADA USB YPLUG,2.00
98214,CARVAO VEGETAL CHAMA CAMPEIRA ACACIA NEGRA 4KG,2.00
27233,MORANGO 250G BDJ,2.00
94992,FARINHA DE TRIGO MAFALDA TIPO 1 5KG,2.00
96180,KIT CERVEJA HILLNECK RED 600ML + 1 COPO,2.00
34490,SHAMPOO JOHNSONS BABY 400ML CLAROS,2.00
105599,CREME AVELA BOM PRINCIPIO 350G C/CAC,2.00
102401,MIX DE AMENDOIM SNACK CLUB 200G,2.00
96099,VINHO SAN ESTEBAN 750ML CHIL CLASS SAUV BLAN,2.00
59730,VINHO RELAX 750ML FRISANTE BRANCO DEMI SEC,2.00
105798,CERV EISENBAHN 355ML SESSION IPA HILDA,2.00
96778,CANECA DE CERAMICA GLASSRAL GAUCHO 300ML,2.00
105593,GARRAFA TERM MOR 1L NOBILE PRETA,2.00
