COD_ID_PRODUTO,DES_PRODUTO,total_vendido
4214,VELA DE ANIVERSARIO ROSA CONSERV NUMERO 6,129.00
78585,COND PANTENE 175ML HIDRA VITAMINAD,129.00
75051,CAD CALIGRAFIA PANAMERICANA CD 48F,129.00
10693,ASSADEIRA MARINEX RET P 6532.01,129.00
103426,CHA PRETO LE?O ICE TEA DE PESSEGO 450ML,129.00
78948,PANO ATOALHADO PANOSUL CORES SORTIDAS,129.00
88032,MASSA TIA NORA 500G MACARRAO CONG,129.00
97748,ARROZ NAMORADO 1KG INT,128.00
4143,VELA DE ANIVERSARIO AZUL CONSERV NUMERO 0,128.00
103929,ERVA-MATE MATE NATIVO PREMIUM NATIVA 1KG,128.00
103789,ERVA-MATE DE VALERIOS SEM ACUCAR VACUO 1KG,128.00
104854,LIMPADOR CONCENTRADO SANOL PRO POS-OBRA 1L,128.00
98166,PROTETOR DIARIO ALWAYS COM 80 UNIDADES SEM PERFUME LEVE MAIS E PAGUE MENOS,128.00
98997,AROMATIZANTE RODABRILL AROMA AIR LAVANDA 7ML,128.00
99194,SABONETE LIQUIDO PROTEX DUO PROTECT 900ML,128.00
42711,*COLA POWER CRYSTAL EPOXI 16G,128.00
54260,MARCADOR TEXTO BIC AMARELO 904196,127.00
106023,AMACIANTE COMFORT 3L CONC EMB ECON CUID ESSENCIAL,127.00
86249,KIT TESTE ALCALIN BUSCHLE LEPPER UN,127.00
100583,EMBALAGEM GALVANOTEK 120ML C/10 P/ALIMENTO G645,127.00
7328,BISC GERMANI 400G CRACKER CREAM,127.00
8190,SALSICHA SADIA 500G HOT DOG C/COR,127.00
103732,PEPINO HEMMER 350G RODELAS AGRIDOCE CONSERV,127.00
103785,ERVA MATE VALERIO 1KG TRAD GAUCHA,127.00
104077,CHINELO HAVAIANAS KIDS FLORES PINK LEMONADE N? 25/26,127.00
104301,PIZZA TOSCANA DE CALABRESA CONGELADA 600G,127.00
20702,NECTAR SUVALAN 1L PESSEGO,127.00
1007,CARNE CORDEIRO KG PERNIL CONG,126.78
100419,LINGUICA MISTA CASTRO RESFRIADA KG,126.62
69323,GRANOLA MAE TERRA 250G TRADICIONAL,126.00
99571,ESPINAFRE BRATI CONVENCIONAL,126.00
103276,ELIMINADOR DE ODORES PROC?O FLORAL 2 LITROS,126.00
98119,"PEPINO BREHM 1,8KG CONSERVA",126.00
106334,PEITO PERU SEARA KG RECHEADO FAROFA DAMASCO CONG,125.31
3061,GELATINA MADRUGADA 30G CEREJA,125.00
82557,TIRA MANCHA SAIF 5L MAIS BRANCO,125.00
104294,RUM MALIBU CARIBENHO DE COCO 750ML,125.00
89508,*CAFE 3 CORACOES 500G STAND PACK TORRA MOID TRAD,125.00
89081,VINHO DECORDI 750ML LAMBRUSCO AMABI BRANCO,125.00
83917,VINHO VERDE PORTUGUES TOUCAS DOC 750ML,125.00
104553,TOALHA BA LUFAMAR 450G 70X140 BELLAG NEW PEON,125.00
1871,CHA MADRUGADA 15G MACA C/CANELA,125.00
105780,BALAO BR FESTAS 40CM METALIZ PRATA N1,124.00
71975,INSET MAT INSET 360ML AERO S/CHEIRO GTS +33%,124.00
78328,COLONIA USO VETERINARIO FEMEA FLORAL ORIENTAL SANOL DOG FRASCO 120ML,124.00
89296,COMPOSTO LACTEO DANONE 800G MILNUTRI PREM,124.00
87856,FIO DENTAL JADEFROG 50M SUPERMAN,124.00
85465,TEMPERO KARPINSKI 55G C/MOEDOR CUL MEXICAN CALIENT,124.00
10185,AZEITE OLIVA PAGANINI 500ML EXT VIRG,123.00
99574,VINHO ORIGEN 750ML CARMENERE TINTO SECO DE MESA,123.00
10303,*BACON FRIMESA CUBOS 1KG,123.00
85070,*PROT SOLAR CENOURA B 110ML KIDS FPS 70,123.00
19212,POLVILHO DOCE CETIN CORSETTI 500G,123.00
104918,PAO MARQUESPAN KG MILHO.,122.04
106296,LING TOSCANA AURORA 500G PREM CERV CEB CARAM,122.00
96403,SABONETE JOHNSON 400ML BABY GLIC CABEC PES,122.00
98613,CESTO ESFREBOM C/36 PRENDEDORES,122.00
91891,SAND DUPE CORES AZUL NAVAL 41/42,122.00
105137,ERVA-MATE PORT?O NATIVA TRADICIONAL 500G,122.00
8169,PIZZA SADIA 460G FGO/C/REQ/MUSSA,122.00
7251,MASSA GERMANI 500G PARAFUSO LEG/VER,122.00
102637,DESODORANTE OLD SPICE ADVENTURE SPRAY VALENTIA E MADEIRA 150ML,122.00
105752,CERV ROMEU GIULIETA 600ML C/UVA TTO,122.00
99945,BEBIDA A BASE DE CASTANHA DE CAJU A TAL DA CASTANHA ORGANICA MINI MAC? E BANANA 200ML,121.00
102938,CHALEIRA ELETRICA BRITANIA BCH02P 220V,121.00
105481,"RECHEIO BOM PRINCIPIO 1,01KG CHOC BCO C/COOKIES",121.00
105127,PORTA ESCOVAS OU DUAL CHUMBO 1 UNIDADE,121.00
87202,"MAIONESE QUERO SACHE 1,020KG",121.00
102607,CREME DENT COLGATE 70G LUMINOUS. WHITE VINHO,121.00
5885,CHA MISTO PRENDA DDE MARACUJA COM 10 SACHES 14G,121.00
104094,CHINELO HAVAIANAS TRADICIONAL PRETO E BRANCO N? 33/34,121.00
44801,VINHO TARAPACA 750ML COSECHA MERLOT,121.00
104852,LIMPADOR SANOL PRO PARA VIDROS 1L,121.00
95335,*CREME PENT SEDA 700ML COCRIACOES *LISO PERFEITO,121.00
105300,CAPPUCCINO NESCAFE SOLUVEL TRADICIONAL 180G,121.00
80573,COLORACAO KOLESTON UN LOUR ESC 60,121.00
97392,POTE DUPLO MEU PET CORES SORTIDAS,121.00
96559,"RECHEIO PETRY 1,01KG BISN ABACAXI",121.00
79157,LINGUICA CASTRO KG SUINA VACUO CAMPEIRA,120.70
788,BACON BURITI KG PED,120.60
95108,VINHO CONCHA Y TORO 750ML RESERVADO PEDRO JIMENEZ,120.00
98739,VINAGRE GALO BARCELOS 3L TINTO,120.00
5808,CHA PRENDA DE MAC? COM 10 SACHES 18G,120.00
97158,CALZONE TRIVIALY 400G FGO,120.00
104866,FRONHA VIVALDI 50X70CM ESTAM BORDO,120.00
101557,FILE PEIXE KOMDELLI 400G TRUTA C/PELE,120.00
85466,TEMPERO KARPINSKI 70G C/MOEDOR CUL AMERIC BARBECUE,120.00
21700,CONCHA SANREMO 123ML NYLON,120.00
65817,"DOCE LEITE AUREA 4,8KG CHOCOLATE",120.00
93575,CAFE STARBUCKS 55G C/10 CAPS VERONA,120.00
24316,"*ASSADEIRA PIZZA YANG 108G 35X1,5CM",120.00
75277,CERA INGLESA 400G PASTA VERMELHA,120.00
91036,CHOC NESTLE 90G CRUNCH,120.00
99488,SUPER COND HEAD SHOULDERS 170ML. CRESCIMENTO,119.00
97520,VINHO TERRANOVA 750ML BRA VINT SHIRAZ TEMP,119.00
106306,LING LOMBO AURORA 500G PREM ALHO ERVAS,119.00
97159,CALZONE TRIVIALY 400G CALABRESA,119.00
99264,"CHOPP HILLNECK PILSNER PURO MALTE 1,5L",119.00
92796,CUCA DI PADUA 400G BOMBOM,119.00
99371,FRIGIDEIRA MTA 22CM FUNDA CEREJA,119.00
98425,TOMATE CANPEZ EM CUBOS 400G,119.00
104291,WHISKY JAMESON IRLANDES TRIDESTILADO 750ML,119.00
30992,RESIST LORENZETTI 220V 7500W C 3056 F,119.00
98286,TEMPERO KARPINSKI 75G SAL HIMALAIA ERVAS FINAS,119.00
17631,COSTELA KG DEFUMADA BURITI,118.71
99342,VINHO CASA ERMELINDA 750ML TINTO FINO DE MESA MEIO SECO VINHA DO FAVA,118.00
95791,CREME DENTAL SORRISO FRESH HORTELA C/4 90G,118.00
85400,SORVETE KIBON 800ML PT TABLITO,118.00
104084,CHINELO HAVAIANAS ATHLETIC KIDS TURQUESA N? 25/26,118.00
2924,LIXA DAGUA 3M P80,118.00
103494,GELEIA CRESCENTI DE FIGO SECO 380G,118.00
103863,BRACO BIONICO ETITOYS MARVEL AVENGERS,118.00
84817,BISCOITO DE ARROZ RICE UP SEM GLUTEN SEMENTES DE GIRASSOL PACOTE 120G,118.00
8580,PRESUNTO EXCELSIOR 180G MAGRO,118.00
96989,CHA LEAO 16G C/10 FUNCIONAL RECAR,117.00
11903,ESPUMANTE CHANDON 750ML BRUT,117.00
98272,KIT GARFO+FACA CONFESTA REF,117.00
93809,VINHO CORDERO PIEL LOBO 750ML. ARG CHARD,117.00
96683,COND AUSSIE 360ML MIRACUL SMOOTH,117.00
95227,SORVETE TAMAJU 1L MORANGO,117.00
97267,GRANOLA MAE TERRA 800G C/CASTANHAS,117.00
96818,BOLO VITAO 300G S/GLUT CHOC,117.00
104216,CHOCOLATE DARK GAROTO TALENTO 50% CACAU DE LARANJA 75G,117.00
86454,MASSA KNORR 500G SEMOLA PARAF,117.00
76969,FRALDA HUGGIES SUPREME CARE XG C/ 54 UNID,116.00
91674,CERVEJA OPA BIER EXTRA PILSEN MERECIDA 600ML,116.00
3868,VINHO SALTON 750ML TANNAT TANNAT,116.00
102095,FRALDA CAPRICHO SNOOPY HIPER EG COM 50UNIDADES LEVE 50 PAGUE 46,116.00
103861,LANCA BOLHAS DE SAB?O ETITOYS DINO,116.00
90386,FILTRO ASPIRADOR ARNO FILTRONS H2PO,116.00
104286,WHISKY BALLANTINES 750ML ESC BOURBON FINISH,116.00
102646,PREPARADO LIQUIDO EASY DRINKS LIM?O COM GENGIBRE PARA MOSCOW MULE COM 6 SACHES 270G,116.00
4161,VELA DE ANIVERSARIO AZUL CONSERV NUMERO 8,116.00
105770,BALAO BR FESTAS 40CM METALIZ DOURADO N1,115.00
105867,CJ POTE SANREMO 360ML C/4 FACIL C/TP QUAD,115.00
100172,PASTA AMENDOIM PUTZ 340G PROTEINA CHOC BROWNIE,115.00
92967,DES REXONA 150ML CLINICAL AERO MASC S/PERF,115.00
97808,GELEIA PETRY 265G UVA,115.00
106540,WHISKY JACK DANIELS 1L TENNESSEE HONEY C/CANECA,115.00
42181,GRELHA MOR BIG GRILL 003112,115.00
68873,BACON DTALIA KG PEDACO,114.13
5879,CHA PRENDA DE HORTEL? COM 10 SACHES 12G,114.00
105691,BRINQ PLASPOLO BOIADA,114.00
9122,ERVA MATE XIMANGO NATIVA ESP 1KG,114.00
101444,BEBIDA A BASE DE COCO ADES 1L,114.00
95054,APRESUNTADO CASTRO 250G FAT,114.00
18024,FARINHA TRIGO ROSEFLOR 1KG TIPO 1,114.00
4751,"ALVEJANTE VANISH 1,5L WHITE S/CLORO",114.00
68138,BISC GERMANI 400G MARIA CHOCOLATE,114.00
105712,BRINQ PLASPOLO CAMINHAO HEROI FOGO,114.00
34695,CHA PRENDA DE CAMOMILA COM MARACUJA COM 10 SACHES 12G,114.00
3062,GELATINA MADRUGADA 30G FRAMBOESA,114.00
35878,ADITIVO PIPICAT 500G ANTIBAC ANT,113.00
86457,TIRA MANCHA OMO 380G RF EXT POD ROU BRANC EMB ECON,113.00
106304,SORVETE DOCE DELEITE 1L NINHO TRUFADO,113.00
64617,ESC DENT ORAL-B STAGES STAR WARS,113.00
5558,*LIMPADOR HARPIC 500ML PLUS POWER,113.00
88199,RODO BRILHUS P C/CABO UN P BT2025,113.00
78477,VINHO CONCHA Y TORO 750ML MALBEC,113.00
21720,ORGANIZADOR SANREMO 29L FLEX,113.00
106525,VINHO DEL GRANO 750ML FRISANTE BCO SUAV,113.00
90145,SABONETE LIQUIDO GRANADO BEBE GLICERINA 250ML,113.00
103162,CARNE BOV WEDUM KG PREM BEST BIF CHORIZO CONG,112.54
3037,CHA MADRUGADA FUNCHO 15G,112.00
8671,VINHO CASILLERO 750ML CABERN SAUVIG,112.00
3210,VINHO DA CASA 750ML ORG TINTO,112.00
97901,VINHO CHILENO ROSE SUAVE RESERVADO VALLE CENTRAL GARRAFA 750ML,112.00
87012,ESC CABELO MARCO BONI CABO MADEIRA FIO MULTIPLO,112.00
71382,ENXAG BUCAL COLGATE 1L TOT 12 CLEAN MINT,112.00
97675,DES REXONA 150ML. C/3 AERO FEM MOTION INVIS,112.00
105388,VINHO BRASILEIRO AURORA COLHEITA TARDIA CABERNET SAUVIGNON ALICANTE TINTO SUAVE 500ML,112.00
98335,ERVA- MATE BAR?O EXPORT COMPUESTA 1KG,112.00
973,LING CAMPEIRA BURITI KG,111.23
31397,BEBIDA LACTEA FRUTIROL 170G COCO,111.00
105430,GRANOLA MAE TERRA 250G ZR ACUC TRAD,111.00
106104,ERVA MATE ELACY 1KG PREM VACUO,111.00
98487,AMENDOIM DACOLONIA 200G S/GLUT ZR LACT,111.00
97010,CADEIRA MOR ALUM 8 POSIC RECLINAVEL,111.00
75261,AZEITONA RIVOLI 2KG VERDE GRAUDA,111.00
102096,CREME DENT COLGATE 180G C/3 MAX PROT ANT LV+PG-,111.00
97522,VINHO TERRANOVA 750ML BRA VINT CHENIN BLANC,111.00
4215,VELA DE ANIVERSARIO ROSA CONSERV NUMERO 7,111.00
106393,DES ABOVE 150ML CREAM AERO FEM HID INVIS SHINE,111.00
94359,CHOPP FRITZ BIER 900ML PURO MALTE ESTILO PILSEN,111.00
5853,CHA PRENDA DE ERVA-DOCE COM 10 SACHES 18G,111.00
81226,"AGUA MIN PURIS 1,5L C/GAS",110.00
105135,ERVA-MATE PORT?O NATIVA TRADICIONAL 1KG,110.00
70415,BULE TERMICO MOR AMARE PRETO 650ML,110.00
31775,IOGURTE TIROL 500G KON FRUTAS PESSEGO,110.00
95927,ERVA CUIA OURO 1KG,110.00
53799,*ACUCAR UNIAO 5G C/400 SACHE CRISTAL,110.00
106476,DINHEIRO PENCA C21,110.00
104953,CREME DENTAL SORRISO HERBAL SALVIA E EUCALIPTO +ECONOMICO 140G,110.00
92164,BOLO CANECA VITAO 55G ZERO FUBA,110.00
78443,PEPPERONI SANTA CLARA 1KG FAT,110.00
93153,BEBIDA LACTEA HOLANDES 900G COCO,110.00
104783,CARNE BOVINA ISCAS DO TRASEIRO CONGELADA BEST BEEF KG,109.83
94109,*CARNE BOV FRIBOI KG PALET CONG,109.77
43885,SAMAMBAIA AMERICANA C21,109.00
85868,"SORVETE KIBON 3,2L CREMOSISSIMO FLOCOS",109.00
86587,MASSA DONA DIDA 2KG CASEIRA C/OVOS,109.00
106199,MINI CRISANTEMO SITIO ECO FLORES P06,109.00
103418,"CHA MATTE LE?O NATURAL 1,5 LITROS",109.00
106270,BRINQ WESTERN P/CAO HAMBURGUER,109.00
18077,BOIA DE BRACO MOR 1802,109.00
92950,CREME PENTEAR SEDA 700ML BABOSA OLEOS,109.00
103367,FEIJ?O PRONTO CAMIL CARIOCA SEM TEMPERO 490G,109.00
98165,PROTETOR DIARIO ALWAYS COM 80 SEM ABAS LEVE 80 PAGUE 60,109.00
104535,TOALHA BA LUFAMAR 400G/M? 70X140 MALBEC,109.00
105503,ODORIZADOR GLADE 269ML RF+AP AUT 2P SUAV NUVENS,109.00
99266,TEMPERO KITANO 40G CEBOLA ALHO SALSA,109.00
88360,QUEIJO FRIOLACK KG PROV FRESC DEF,108.69
896,PAO CARNE KG SCHENDER,108.19
35693,SABONETE LIQ PALMOLIVE 250ML TURMALINA,108.00
95053,EMBUTIDO CASTRO 400G SUNIO COZIDO VACUO,108.00
73502,MOLHO FRONTERA 300G QUEIJO,108.00
103234,"POLPA DE FRUTA PALPA NORTE DE UVA CONGELADA 1,02KG",108.00
3416,LICOR STOCK 720ML MARULA,108.00
15441,COLA QUTIL 50G DUREPOXI 2.224,108.00
2763,AGUA TONICA SARANDI 500ML,107.00
102086,FRALDA CAPRICHO SNOOPY HIPER M COM 70 UNIDADES LEVE 70 PAGUE 66,107.00
102081,FRALDA CAPRICHO BUMMIS DO PICA PAU MEGA P COM 56 UNIDADES,107.00
102027,FARINHA DE TRIGO PANFACIL TIPO 1 ESPECIAL PARA SALGADOS 5KG,107.00
93586,CAFE STARBUCKS 127G C/12 CAPS CARAM MACCHIA,107.00
92567,DOCE FRUTA OLIVEIRA 400G ABOBORA,107.00
7593,CADEADO QUTIL 25MM,107.00
106205,HORTELA SITIO ECO FLORES P11,107.00
82642,ESPUMANTE FREIXENET 750ML PROSECCO,107.00
93633,MASSA GALO 500G SEMOLA ESPAGUETE INTEGRAL,106.00
104802,CAFE EM CAPSULAS NESCAFE DOLCE GUSTO AU LAIT DE VANILLA COM 16 UNIDADES 176G,106.00
63156,COND SUAVE 325ML MEL AMENDOAS,106.00
105705,BRINQ PLASPOLO POLY BLOCOS MONTAR,106.00
97843,"RECHEIO PETRY 1,01KG CHOCOLA C/ COCO",106.00
98362,BRINQUEDO GGB BLOCO MONTAR C/48,106.00
105432,GRANOLA MAE TERRA 800G ZR ACUC TRAD,106.00
106615,MINI PIMENTAO 200G DOCE COLORIDO,106.00
7522,MANGUEIRA P/GAS QUTIL 80CM,106.00
89376,PIMENTAO TRICOLOR FRUTTICIPRI 500G,106.00
3275,VINHO AURORA 750ML RESERV CAB SAU,106.00
103452,CARNE BOVINA T-BONE SEM OSSO CONGELADA FRIBOI MATURATTA KG,105.57
103167,CARNE BOV WERDUM KG PREM BEST PRIME RIB CONG,105.13
104533,TOALHA BA LUFAMAR 400G/M? 70X140 ROSA BLUSH,105.00
1652,CORRETIVO BIC LIQ ECOLUTIONS 930761,105.00
3054,ERVA MATE MADRUGADA 1KG PASTOREIO,105.00
105304,CAFE NESCAFE SOLUVEL CAPPUCCINO DE DOCE DE LEITE 180G,105.00
20563,*BOMBOM MINI KIBON C/12 UN ESKIBON,105.00
101010,POTE WUNDERHAUS HERMETICO QUADRADO VIDRO 1100ML,105.00
3867,VINHO SALTON 750ML CLASSIC MERLOT,105.00
103955,QUEIJO FRIMESA TIPO BRIE FRACIONADO 115G,105.00
104086,CHINELO HAVAIANAS TRAD ROSA FLUX 33/34,105.00
72096,ACUCAR CARAVELAS C/400UN CRISTAL SACHE,105.00
97846,"RECHEIO PETRY 1,01KG CREME CONFEIT",105.00
101088,VINHO BRASILEIRO GARIBALDI ROSE SECO PINOT NOIR 750ML,105.00
87207,VINHO LOMA NEGRA 750ML FINO SECO CARMENERE TINTO DE MESA,105.00
102160,GRELHA FRITURAMA ZINCADA 45X50,105.00
100599,EMBALAGEM GALVANOTEK 350ML C/25 POTE TAMPA G710,105.00
80611,CREME HID MONANGE 400ML EMB ECON FRUT VERM,105.00
104877,JOGO DE CAMA DE MALHA VIVALDI CASAL ESTAMPADO BORDO 158X198X30CM COM 3 PECAS,105.00
848,LING SUINA SCHENDER KG DEF,104.80
96904,MORCELA SUINA BORRUSSIA KG BRANCA,104.48
101768,CARNE BOV EST GAUCHA KG ENTRECOT FIL COST RESF,104.37
103160,CARNE BOV BEST KG WERDUN PREM MEATS MAMIN,104.18
94900,CARNE BOV ZIMMER KG PICAN FAT CONG,104.16
62334,MORTADELA PERDIGAO 200G OUR ATM FAT,104.00
104289,WHISKY ESCOCES BALLANRINES BLENDED 12 YEARS 750ML,104.00
86781,MACARRAO MIOJO CUP NOODLES 65G FRUTOS DO MAR,104.00
106302,SORVETE DOCE DELEITE 1L DOC LEIT/FLOCOS,104.00
101508,"DESINFETANTE PINHO SOL MAXIMO PODER BACTERICIDA ORIGINAL 3,8L",104.00
105099,BISCOITO LOWCUCAR ZERO LACTOSE ROSQUINHA DE CHOCOLATE 150G,104.00
100017,ADOCANTE EM PO DACOLONIA XILITOL 200G,104.00
105774,BALAO BR FESTAS 40CM METALIZ DOURADO N5,104.00
31401,IOGURTE TIROL 160G NAT DESNAT TRAD,104.00
91633,LAVA ROUPA OMO 500G RF CONC LAV PER OFERT+GARRAF 3L,104.00
80256,MOCHILA SWISS LAND ESPORTIVA,104.00
100044,VINHO GRANJA UNI?O TINTO SECO TANNAT 750ML,104.00
379,MANDIOQUINHA BRANCA KG,103.93
103860,PI?O INFANTIL ETITOYS COM LUZ FROZEN,103.00
105706,BRINQ PLASPOLO MARINE BUS,103.00
99880,HORTEL? BRATI CONVENCIONAL,103.00
104023,BACON FRIMESA FARIADO 1KG,103.00
3076,PUDIM MADRUGADA 85G CHOCOLATE,103.00
92585,DOCE FRUT OLIVEIRA 400G ABOBORA C/COCO,103.00
89769,LAVA ROUPA OMO 900ML ROUP FINAS DEL ORIGINAL,103.00
2039,COND NIELY GOLD 175ML POS QUIM,103.00
10766,*LAVA LOUCA JIMO 500G PASTILHA,103.00
78491,FIO DENTAL ORAL-B PRO-SAUDE COM 2 UNIDADES 25M,103.00
104005,QUEIJO FRIMESA KG AZUL FRAC,102.94
68082,ENXAG BUCAL COLGATE 250ML L4 P3 FRESH MINT,102.00
98078,PRODUTO FALTANTE #98078,102.00
101853,SAL BR SPICES PARRILLA PARA CHURRASCO COM ALHO 370G,102.00
106300,SORVETE DOCE DELEITE 2L NAPOLITANO,102.00
99937,AGRI?O VERDURA E VIDA,102.00
104100,CHINELO HAVAIANAS TRADICIONAL PRETO E BRANCO N? 45/46,102.00
105303,CAFE NESCAFE SOLUVEL CAPPUCCINO DE ALPINO 180G,102.00
69320,BISC MAE TERRA 120G MINI COOKIES INT CAC CAST,102.00
102162,GRELHA FRITURAMA ZINCADA 30X50,102.00
3035,CHA MADRUGADA CITRUS 15G,101.00
88034,MASSA TIA NORA 400G AGNOLINE CONG FRANGO,101.00
11898,*PILHA PANAS C/4 PAL ALC AAA,101.00
88031,MASSA TIA NORA 400G RAVIOLI CONG 4 QUEIJOS,101.00
88289,FARELO TRIGO CERALVITA 250G,101.00
103280,KIT SHAMPOO + CONDICIONADOR PROC?O NEUTRO PERFUMADO GRATIS 1 ESCOVA 700ML,100.00
103681,MOLHO TOMATE PALADORI 340G TRAD,100.00
105493,"CREME CONF BOM PRINCIPIO 1,01KG BAUN",100.00
91499,VINHO LOMA NEGRA 750ML PINOT GRIGIO,100.00
100621,VINHO CONDESA LUNA BRANCO 750ML,100.00
105136,ERVA-MATE PORT?O NATIVA SEM ADIC?O DE ACUCAR MOAGEM GROSSA 1KG,100.00
82830,TEMPERO KITANO PARA CHURRASCO 12G,100.00
106108,ERVA MATE ELACY 500G COMP S/ACUC MENTA VACUO,100.00
87519,"TEMPERO MAGGI 1,1KG CARNE",100.00
1032,COSTELA SUINA SEARA 1KG C/MOLHO BARBECUE,100.00
101976,SORVETE SORVTCHE DE FLOCOS MUITO MAIS CREMOSO 2L,99.00
91619,CAFE NESCAFE GOLD 250G TORRADO MOID INTENSO,99.00
40700,IOGURTE NINHO 170G MACA BANANA,99.00
93577,CAPSULA CAFE STARBUCKS C/10 ESPRESSO ROAST,99.00
100814,LEITE CASA LATTE 1L PAST INT,99.00
105076,ARROZ GASPARIN PARBOILIZADO TIPO 1 2KG,99.00
32416,"CALDO KNORR 1,01KG BAG GALINHA",99.00
99489,SUPER COND HEAD SHOULDERS 170ML CACHOS HIDRAT,99.00
8729,VINHO CONCHA Y TORO 750ML RESERVAD MERLOT,99.00
106219,ERVA MATE SERENA 1KG S/ACUC NATIVA,99.00
100243,SACOS DE PAPEL KRAFT IMPISA PAPEIS SOS DELIVERY 72X44 COM 100 UNIDADES,99.00
105502,ODORIZADOR GLADE 269ML RF+AP AUT 2P LIVR/LEV/LIL,99.00
98388,LOCAO HID DOVE 400ML NUT ESSENCIAL,99.00
104305,BULE TERMICO MOR AMARE DECORADO PRIMAVERA RUBI 650ML,99.00
68828,LING TOSC DTALIA KG,98.44
11995,VINHO ARBO 750ML BRA RIESLING,98.00
101486,INSET BAYGON 360ML AERO ULTRA EMB ECON,98.00
105876,REFRIG FANTA 350ML MISTERIO BLUE,98.00
106272,FORMULA INF NESTLE 800G NINHO C/2 FASES1+ 20%DESC,98.00
104825,DESINFETANTE LYSOFORM ORIGINAL DE USO GERAL 2L,98.00
7426,TOALHA PANOSUL LAVABO 28X45 50343,98.00
104080,CHINELO HAVAIANAS KIDS FLORES PINK LEMONADE N? 31/32,98.00
95968,HEDERA VARIADO C21,98.00
103153,"PRATO PRONTO TIA INES DE STROGONOFF DE FRANGO, ARROZ E BATATA PALHA 400G",98.00
9085,BALA FRUITTELLA 40G MAST MORANGO,98.00
3381,WHISKY BUCHANNAS 1L,98.00
75324,GELEIA RITTER 400G ABACAXI,98.00
1117,SALGADO FRICASA KG PES,97.68
104952,GEL DENTAL COLGATE NATURAL EXTRACTS DE CARV?O ATIVADO E MENTA PRECO ESPECIAL 180G,97.00
25345,PASSA ROUPA PASSE BEM 500ML AP,97.00
100333,SUPLEMENTO ALIMENTAR ATLHETICA NUTRITION WHEY FLAVOUR COOKIES & CREAM 850G,97.00
105044,ESC GRELHA YANGZI 3EM1 ACO POLIPROP,97.00
103123,"GARRAFA TERMICA MOR DE PRESS?O NOBILE ROSA 1,9L",97.00
106191,ALECRIM SITIO ECO FLORES P11,97.00
67340,REFIL MOP NOVICA LIMPA VIDRO,97.00
74974,FLOCOS ARROZ HARALD 500G TOP,97.00
98379,"DESINFETANTE LYSOL 1,5L MULTISSUP PUREZA ALGODAO",97.00
102076,CARNE SUINA COSTELA COM OSSO CONGELADA SUINOBRE KG,96.17
98364,BRINQUEDO GGB KIT ANIMAIS FAZENDA C/17,96.00
104872,JOGO DE CAMA DE MALHA VIVALDI QUEEN SIZE AZUL 158X198X30CM COM 3 PECAS,96.00
93458,SABONETE LIQ DOVE 250ML NUT PROFUNDA,96.00
85467,TEMPERO KARPINSKI 50G C/MOEDOR CUL ITALIA LA PASTA,96.00
98863,BEBIDA LACTEA AURORA 850G UVA VERDE,96.00
102087,FRALDA CAPRICHO SNOOPY HIPER XXG COM 40 UNIDADES LEVE 40 E PAGUE 36,96.00
106318,FILE SOBRECOXA FGO AURORA 800G PREM CHIMICHURRI,96.00
95033,SUCO BIRI 2L UVA,96.00
105302,CAFE NESCAFE SOLUVEL CAPPUCCINO DE NEGRESCO 180G,96.00
3417,LICOR STOCK 720ML CURACAU BLUE,96.00
93154,BEBIDA LACTEA HOLANDES 900G MOR,96.00
10307,*CALABRESA FRIMESA FATIADA 1KG,96.00
100069,AMACIANTE DE ROUPA COMFORT CONCENTRADO LAVANDERIA PROFISSIONAL PERFECT WHITE PRO GAL?O 5L,96.00
106308,CARNE SUINA AURORA KG PREM PANCETA LEMON PEPPER,95.30
105039,SANDUICHEIRA PLASUTIL DO MICKEY 1 UNIDADE,95.00
104874,JOGO DE CAMA DE MALHA VIVALDI QUEEN SIZE BORDO 158X198X30CM COM 3 PECAS,95.00
90546,FRALDA HUGGIES SUPREME CARE MEGA M C/36,95.00
106635,REFRESCO FRUKITO 200ML FRUT CITRICA,95.00
101979,SORVETE SORVTCHE DE NOZES CARAMELIZADAS MUITO MAIS CREMOSO 2L,95.00
13989,*SALSICHA FRANGO LIGHT SEARA 500G,95.00
91500,VINHO LOMA NEGRA 750ML CAB MERLOT ROSE,95.00
91896,SAND DUPE CORES PRETO 43/44,95.00
88046,MASSA DI MARTINO RIGATONI 500G,95.00
105891,COPO TERM TOTALPLAST 70ML C/20 DESCART,95.00
105773,BALAO BR FESTAS 40CM METALIZ DOURADO N4,95.00
31402,IOGURTE TIROL 830G GARRAFA MORANGO,95.00
105122,ORGANIZADOR OU TRIUM MAX CHUMBO 1 UNIDADE,95.00
68863,RIM SUINO DTALIA KG,94.96
97711,VINHO ARGENTINO SOTTANO JUNIOR MALBEC TINTO 750ML,94.00
3705,VINHO DEL GRANO 1L GOLD TTO SECO MESA,94.00
99931,CEBOLINHA VERDURA E VIDA,94.00
95230,SORVETE TAMAJU 2L FLOCOS,94.00
70898,RACAO DOG CHOW 3KG RACAS MED GDE,94.00
103130,ESTOJO ESCOLAR FAVERO COM 2 ZIPER SORTIDOS MASCULINO 1 UNIDADE,94.00
100331,*BARRA ATLHETICA 50G BEST WHEY PRO BALL CHOC LEITE,94.00
102429,HASHI NIKKEI DE BAMBU REDONDOS COM 50 PARES,94.00
